block,timestamp,amount0,amount1,total_supply,price,tick
24455484,1771198295,608.15078129,0.749163,1000000000,0.000509,200489
24457484,1771200295,610.40071327,0.748042,1000000000,0.000509,200486
24459484,1771202295,621.70286153,0.742338,1000000000,0.000508,200469
24461484,1771204295,653.00075449,0.726507,1000000000,0.000506,200424
24463484,1771206295,592.80687735,0.757116,1000000000,0.000510,200512
24465484,1771208295,600.58074484,0.753172,1000000000,0.000510,200500
24467484,1771210295,578.85828251,0.764289,1000000000,0.000511,200532
24469484,1771212295,564.65322784,0.771574,1000000000,0.000512,200553
24471484,1771214295,583.75205929,0.761818,1000000000,0.000511,200525
24473484,1771216295,616.96612895,0.744913,1000000000,0.000508,200477
24475484,1771218295,618.70723839,0.744042,1000000000,0.000508,200474
24477484,1771220295,569.90964109,0.768952,1000000000,0.000512,200546
24479484,1771222295,589.65652810,0.758867,1000000000,0.000510,200517
24481484,1771224295,607.80892747,0.749626,1000000000,0.000509,200490
24483484,1771226295,636.73393215,0.734949,1000000000,0.000507,200448
24485484,1771228295,626.13675430,0.740351,1000000000,0.000508,200464
24487484,1771230295,641.45715473,0.732597,1000000000,0.000507,200442
24489484,1771232295,649.05584999,0.728765,1000000000,0.000506,200431
24491484,1771234295,671.00583794,0.717710,1000000000,0.000504,200399
24493484,1771236295,678.38844232,0.714007,1000000000,0.000504,200388
24495484,1771238295,668.95756298,0.718781,1000000000,0.000505,200402
24497484,1771240295,613.60989642,0.746850,1000000000,0.000509,200482
24499484,1771242295,615.68567293,0.745837,1000000000,0.000509,200480
24501484,1771244295,640.21641775,0.733410,1000000000,0.000507,200444
24503484,1771246295,746.91451400,0.679843,1000000000,0.000499,200290
24505484,1771248295,732.15295964,0.687301,1000000000,0.000500,200311
24507484,1771250295,613.71756856,0.747188,1000000000,0.000509,200483
24509484,1771252295,600.00351028,0.754242,1000000000,0.000510,200504
24511484,1771254295,658.66923925,0.724534,1000000000,0.000505,200418
24513484,1771256295,548.00364433,0.781047,1000000000,0.000514,200580
24515484,1771258295,637.15462944,0.735639,1000000000,0.000507,200450
24517484,1771260295,624.65143747,0.742036,1000000000,0.000508,200469
24519484,1771262295,611.08778583,0.748967,1000000000,0.000509,200488
24521484,1771264295,656.85517521,0.725784,1000000000,0.000506,200422
24523484,1771266295,670.81565139,0.718746,1000000000,0.000505,200402
24525484,1771268295,623.36038055,0.742799,1000000000,0.000508,200471
24527484,1771270295,634.63981134,0.737090,1000000000,0.000507,200454
