block,sqrtPriceX96,tick,price
23506958,,65932,72991.40
23508958,,65913,72852.45
23510958,,65915,72863.39
23512958,,65837,72304.31
23514958,,65786,71933.83
23516958,,65770,71814.53
23518958,,65724,71489.01
23520958,,65678,71160.34
23522958,,65645,70927.98
23524958,,65622,70761.85
23526958,,65591,70544.58
23528958,,65592,70554.38
23530958,,65623,70772.66
23532958,,65642,70907.48
23534958,,65637,70867.55
23536958,,65653,70980.58
23538958,,65656,71001.75
23540958,,65721,71467.94
23542958,,65698,71303.34
23544958,,65706,71361.50
23546958,,65625,70787.44
23548958,,65583,70489.69
23550958,,65493,69854.64
23552958,,65425,69380.28
23554958,,65424,69378.08
23556958,,65453,69577.84
23558958,,65502,69918.12
23560958,,65388,69125.62
23562958,,65189,67761.68
23564958,,65193,67792.73
23566958,,65225,68009.77
23568958,,65194,67797.07
23570958,,65113,67252.89
23572958,,64873,65658.68
23574958,,64932,66043.91
23576958,,64894,65797.34
23578958,,64830,65373.10
23580958,,64536,63479.08
23582958,,64612,63965.82
23584958,,64588,63812.55
23586958,,64490,63187.33
23588958,,64579,63756.81
23590958,,64626,64056.22
23592958,,64442,62886.31
23594958,,64160,61139.54
23596958,,64521,63385.94
23598958,,64673,64354.92
23600958,,64757,64897.37
23602958,,64741,64797.89
23604958,,64649,64203.82
23606958,,64614,63978.06
23608958,,64725,64693.74
23610958,,64718,64646.44
23612958,,64800,65177.22
23614958,,64971,66304.05
23616958,,64783,65066.94
23618958,,64686,64439.97
23620958,,64779,65041.16
23622958,,64738,64778.49
23624958,,64715,64627.06
23626958,,64776,65021.71
23628958,,64884,65730.76
23630958,,64885,65733.70
23632958,,64857,65549.65
23634958,,64907,65881.21
23636958,,64926,66007.67
23638958,,64923,65985.55
23640958,,65010,66560.77
23642958,,65069,66955.06
23644958,,64987,66410.67
23646958,,65175,67669.20
23648958,,65193,67792.88
23650958,,65281,68390.70
23652958,,65391,69144.69
23654958,,65458,69609.67
23656958,,65609,70670.59
23658958,,65458,69610.45
23660958,,65481,69775.39
23662958,,65477,69741.96
23664958,,65566,70370.55
23666958,,65543,70206.28
23668958,,65493,69857.21
23670958,,65495,69868.60
23672958,,65558,70313.77
23674958,,65619,70743.68
23676958,,65612,70693.34
23678958,,65573,70420.51
23680958,,65516,70019.57
23682958,,65491,69841.07
23684958,,65487,69811.95
23686958,,65540,70183.55
23688958,,65541,70191.88
23690958,,65525,70082.94
23692958,,65563,70345.04
23694958,,65628,70808.24
23696958,,65573,70417.08
23698958,,65626,70788.49
23700958,,65483,69788.76
23702958,,65510,69977.57
23704958,,65343,68813.14
23706958,,65211,67915.16
23708958,,65222,67987.29
23710958,,65268,68303.23
23712958,,65292,68467.94
23714958,,65213,67929.42
23716958,,65211,67916.30
23718958,,65212,67919.76
23720958,,65208,67895.55
23722958,,65249,68173.06
23724958,,65417,69326.58
23726958,,65349,68860.39
23728958,,65335,68758.30
23730958,,65337,68777.90
23732958,,65272,68327.96
23734958,,65395,69172.64
23736958,,65358,68921.01
23738958,,65386,69114.41
23740958,,65327,68704.24
23742958,,65339,68791.50
23744958,,65357,68911.57
23746958,,65396,69180.93
23748958,,65384,69096.67
23750958,,65395,69177.60
23752958,,65394,69170.31
23754958,,65416,69321.14
23756958,,65407,69259.74
23758958,,65396,69181.60
23760958,,65404,69239.77
23762958,,65330,68728.35
23764958,,65370,69000.78
23766958,,65381,69078.61
23768958,,65347,68843.56
23770958,,65376,69045.94
23772958,,65394,69170.81
23774958,,65399,69199.35
23776958,,65390,69137.91
23778958,,65389,69133.25
23780958,,65361,68938.06
23782958,,65369,68991.83
23784958,,65389,69136.40
23786958,,65368,68986.88
23788958,,65390,69143.68
23790958,,65386,69111.23
23792958,,65403,69229.72
23794958,,65428,69402.90
23796958,,65535,70150.21
23798958,,65540,70188.54
23800958,,65502,69921.91
23802958,,65514,70004.10
23804958,,65510,69977.66
23806958,,65564,70356.88
23808958,,65608,70661.39
23810958,,65594,70566.77
23812958,,65633,70841.31
23814958,,65653,70982.72
23816958,,65667,71085.37
23818958,,65639,70883.50
23820958,,65660,71029.26
23822958,,65622,70762.20
23824958,,65641,70898.12
23826958,,65541,70192.48
23828958,,65560,70327.84
23830958,,65582,70481.94
23832958,,65658,71016.69
23834958,,65649,70957.59
23836958,,65652,70972.38
23838958,,65625,70784.88
23840958,,65598,70591.11
23842958,,65620,70747.54
23844958,,65559,70322.01
23846958,,65591,70546.10
23848958,,65627,70796.55
23850958,,65513,69996.27
23852958,,65547,70232.16
23854958,,65511,69984.43
23856958,,65522,70058.65
23858958,,65490,69833.96
23860958,,65531,70122.76
23862958,,65564,70354.99
23864958,,65581,70476.27
23866958,,65649,70957.06
23868958,,65625,70783.70
23870958,,65603,70627.72
23872958,,65622,70760.52
23874958,,65594,70567.93
23876958,,65560,70326.69
23878958,,65578,70450.04
23880958,,65541,70191.98
23882958,,65489,69828.47
23884958,,65464,69651.38
23886958,,65449,69551.92
23888958,,65411,69286.64
23890958,,65257,68229.53
23892958,,65283,68405.88
23894958,,65307,68569.92
23896958,,65346,68837.70
23898958,,65342,68809.04
23900958,,65362,68946.72
23902958,,65297,68503.02
23904958,,65287,68428.88
23906958,,65427,69395.54
23908958,,65407,69259.22
23910958,,65365,68970.98
23912958,,65511,69984.56
23914958,,65490,69836.35
23916958,,65585,70500.91
23918958,,65509,69966.48
23920958,,65525,70082.87
23922958,,65596,70578.90
23924958,,65627,70799.16
23926958,,65584,70496.88
23928958,,65544,70215.92
23930958,,65484,69795.90
23932958,,65545,70221.18
23934958,,65537,70166.29
23936958,,65525,70079.88
23938958,,65501,69913.38
23940958,,65473,69714.66
23942958,,65489,69829.46
23944958,,65540,70186.14
23946958,,65525,70079.29
23948958,,65495,69871.97
23950958,,65431,69427.53
23952958,,65413,69300.22
23954958,,65455,69590.78
23956958,,65440,69483.80
23958958,,65413,69296.93
23960958,,65394,69170.33
23962958,,65349,68859.81
23964958,,65328,68715.07
23966958,,65333,68749.85
23968958,,65322,68673.92
23970958,,65361,68939.57
23972958,,65376,69045.80
23974958,,65360,68931.78
23976958,,65349,68860.85
23978958,,65324,68683.51
23980958,,65308,68574.99
23982958,,65291,68462.42
23984958,,65267,68297.32
23986958,,65285,68416.73
23988958,,65330,68724.14
23990958,,65376,69041.97
23992958,,65264,68277.72
23994958,,65385,69107.07
23996958,,65350,68865.77
23998958,,65419,69342.61
24000958,,65385,69109.19
24002958,,65462,69637.32
24004958,,65380,69068.28
24006958,,65323,68681.58
24008958,,65305,68551.96
24010958,,65349,68855.57
24012958,,65291,68457.17
24014958,,65331,68733.46
24016958,,65253,68199.87
24018958,,65287,68430.93
24020958,,65293,68473.31
24022958,,65282,68396.21
24024958,,65311,68599.19
24026958,,65363,68953.03
24028958,,65372,69012.71
24030958,,65331,68736.02
24032958,,65347,68842.74
24034958,,65336,68768.69
24036958,,65274,68340.82
24038958,,65260,68248.38
24040958,,65198,67823.95
24042958,,65118,67281.79
24044958,,65139,67429.26
24046958,,65113,67254.06
24048958,,65060,66894.37
24050958,,65022,66643.41
24052958,,65058,66882.50
24054958,,65025,66663.18
24056958,,65043,66780.81
24058958,,65020,66626.85
24060958,,65016,66605.21
24062958,,65022,66642.82
24064958,,64988,66413.97
24066958,,65040,66764.32
24068958,,65081,67035.39
24070958,,65057,66876.48
24072958,,65032,66711.01
24074958,,65085,67063.65
24076958,,65194,67799.73
24078958,,65032,66712.28
24080958,,64924,65991.00
24082958,,64986,66401.11
24084958,,64959,66221.40
24086958,,64924,65995.57
24088958,,64992,66443.84
24090958,,64980,66362.37
24092958,,65069,66957.59
24094958,,65123,67320.97
24096958,,65130,67364.75
24098958,,65088,67082.05
24100958,,65116,67273.00
24102958,,65214,67934.58
24104958,,65166,67606.14
24106958,,65130,67367.96
24108958,,65095,67132.60
24110958,,65047,66806.40
24112958,,65096,67138.98
24114958,,65124,67322.82
24116958,,65161,67574.53
24118958,,65138,67420.69
24120958,,65140,67434.28
24122958,,65113,67249.31
24124958,,65108,67219.07
24126958,,65131,67375.04
24128958,,65078,67013.39
24130958,,65024,66653.87
24132958,,65059,66886.02
24134958,,65087,67074.32
24136958,,65051,66836.18
24138958,,65074,66988.17
24140958,,65086,67070.38
24142958,,65048,66813.70
24144958,,65071,66966.89
24146958,,65103,67183.04
24148958,,65120,67301.00
24150958,,65171,67643.02
24152958,,65218,67958.18
24154958,,65198,67823.64
24156958,,65179,67696.78
24158958,,65155,67535.99
24160958,,65187,67751.46
24162958,,65182,67718.19
24164958,,65143,67453.77
24166958,,65171,67645.03
24168958,,65073,66984.42
24170958,,64921,65970.92
24172958,,64884,65728.95
24174958,,64896,65806.49
24176958,,64858,65561.59
24178958,,64821,65319.46
24180958,,64827,65352.40
24182958,,64908,65888.72
24184958,,64863,65593.28
24186958,,64819,65301.29
24188958,,64835,65408.06
24190958,,64869,65632.11
24192958,,64892,65778.86
24194958,,64961,66235.57
24196958,,64943,66117.90
24198958,,64960,66228.20
24200958,,64896,65807.08
24202958,,64933,66054.15
24204958,,64959,66226.67
24206958,,64985,66395.44
24208958,,65001,66501.40
24210958,,65000,66493.80
24212958,,64969,66293.07
24214958,,64967,66275.65
24216958,,64946,66134.97
24218958,,64965,66261.91
24220958,,64936,66074.16
24222958,,64925,65996.39
24224958,,64968,66284.99
24226958,,64933,66051.97
24228958,,64963,66253.60
24230958,,65008,66550.36
24232958,,65023,66646.39
24234958,,65028,66683.37
24236958,,65045,66797.56
24238958,,65028,66681.96
24240958,,65063,66919.07
24242958,,65051,66836.89
24244958,,65058,66884.36
24246958,,65106,67206.64
24248958,,65072,66974.93
24250958,,65036,66737.48
24252958,,65250,68177.43
24254958,,65258,68232.92
24256958,,65312,68606.08
24258958,,65339,68791.17
24260958,,65320,68661.23
24262958,,65323,68679.81
24264958,,65343,68816.61
24266958,,65332,68738.82
24268958,,65311,68597.79
24270958,,65304,68550.77
24272958,,65297,68500.20
24274958,,65311,68599.24
24276958,,65298,68510.06
24278958,,65292,68466.07
24280958,,65303,68541.85
24282958,,65303,68541.49
24284958,,65297,68499.23
24286958,,65308,68574.05
24288958,,65319,68651.43
24290958,,65311,68595.69
24292958,,65309,68581.51
24294958,,65309,68581.53
24296958,,65311,68598.95
24298958,,65322,68669.79
24300958,,65312,68601.11
24302958,,65302,68536.21
24304958,,65302,68536.66
24306958,,65296,68491.66
24308958,,65305,68552.21
24310958,,65306,68560.60
24312958,,65357,68911.68
24314958,,65389,69133.56
24316958,,65424,69376.40
24318958,,65403,69232.49
24320958,,65398,69194.58
24322958,,65399,69203.71
24324958,,65450,69559.48
24326958,,65482,69779.33
24328958,,65513,69993.16
24330958,,65435,69452.11
24332958,,65360,68930.19
24334958,,65384,69100.49
24336958,,65393,69164.35
24338958,,65420,69347.69
24340958,,65438,69471.05
24342958,,65410,69281.55
24344958,,65412,69294.39
24346958,,65442,69500.16
24348958,,65428,69406.22
24350958,,65434,69446.35
24352958,,65430,69418.69
24354958,,65446,69528.27
24356958,,65450,69554.64
24358958,,65457,69602.38
24360958,,65496,69876.59
24362958,,65444,69511.71
24364958,,65447,69536.87
24366958,,65470,69692.88
24368958,,65437,69468.72
24370958,,65444,69511.81
24372958,,65431,69427.00
24374958,,65446,69528.99
24376958,,65414,69306.45
24378958,,65401,69213.31
24380958,,65396,69183.34
24382958,,65402,69225.88
24384958,,65454,69582.59
24386958,,65490,69832.49
24388958,,65488,69823.36
24390958,,65501,69914.66
24392958,,65497,69885.47
24394958,,65519,70038.86
24396958,,65528,70102.53
24398958,,65563,70349.75
24400958,,65567,70376.70
24402958,,65516,70019.73
24404958,,65537,70166.89
24406958,,65525,70076.54
24408958,,65517,70023.95
24410958,,65527,70090.79
24412958,,65510,69976.07
24414958,,65493,69853.08
24416958,,65479,69760.75
24418958,,65387,69118.22
24420958,,65306,68563.44
24422958,,65330,68727.92
24424958,,65350,68867.48
24426958,,65322,68673.70
24428958,,65308,68576.24
24430958,,65323,68675.39
24432958,,65318,68644.37
24434958,,65220,67973.81
24436958,,65279,68378.89
24438958,,65239,68104.46
24440958,,65244,68140.17
24442958,,65208,67895.56
24444958,,65247,68155.79
24446958,,65266,68287.60
24448958,,65282,68396.88
24450958,,65298,68506.31
24452958,,65321,68666.74
24454958,,65242,68123.24
24456958,,65279,68377.57
24458958,,65289,68446.81
24460958,,65295,68489.07
24462958,,65267,68294.69
24464958,,65275,68349.57
24466958,,65247,68157.94
24468958,,65238,68096.56
24470958,,65234,68068.80
24472958,,65284,68411.09
24474958,,65294,68480.73
24476958,,65250,68180.80
24478958,,65246,68150.86
24480958,,65252,68194.38
24482958,,65254,68204.33
24484958,,65258,68233.84
24486958,,65266,68287.40
24488958,,65287,68434.22
24490958,,65305,68553.13
24492958,,65325,68691.14
24494958,,65294,68479.37
24496958,,65299,68511.39
24498958,,65282,68400.90
24500958,,65317,68635.25
24502958,,65383,69093.73
24504958,,65424,69376.36
24506958,,65249,68175.40
24508958,,65269,68308.76
24510958,,65237,68092.23
24512958,,65233,68066.32
24514958,,65129,67358.71
24516958,,65141,67441.27
24518958,,65160,67569.70
24520958,,65187,67752.97
24522958,,65199,67829.01
24524958,,65176,67673.47
24526958,,65168,67620.03
24528958,,65186,67743.77
24530958,,65211,67912.92
24532958,,65249,68174.66
24534958,,65255,68214.34
24536958,,65287,68430.15
24538958,,65274,68339.68
24540958,,65291,68462.16
24542958,,65302,68537.74
24544958,,65289,68442.85
24546958,,65315,68624.59
24548958,,65315,68622.10
24550958,,65263,68267.96
24552958,,65322,68668.80
24554958,,65287,68430.40
24556958,,65266,68287.24
24558958,,65266,68290.88
24560958,,65248,68168.38
24562958,,65210,67907.75
24564958,,65214,67935.95
24566958,,65245,68142.83
24568958,,65244,68136.05
24570958,,65217,67954.77
24572958,,65244,68140.54
24574958,,65215,67940.79
24576958,,65205,67875.40
24578958,,65204,67867.35
24580958,,65178,67692.26
24582958,,65154,67529.55
24584958,,65161,67576.13
24586958,,65163,67586.74
24588958,,65217,67956.27
24590958,,65171,67641.29
24592958,,65191,67781.28
24594958,,65207,67889.34
24596958,,65039,66758.45
24598958,,65049,66819.94
24600958,,65092,67109.38
24602958,,65116,67273.18
24604958,,65134,67391.78
24606958,,65069,66958.19
24608958,,65068,66949.82
24610958,,65178,67691.24
24612958,,65209,67901.86
24614958,,65175,67671.70
24616958,,65130,67368.21
24618958,,65150,67500.83
24620958,,65131,67371.60
24622958,,65132,67377.07
24624958,,65139,67426.52
24626958,,65107,67209.60
24628958,,65113,67251.94
24630958,,65124,67328.52
24632958,,65093,67119.35
24634958,,65066,66938.12
24636958,,65059,66886.79
24638958,,65081,67036.73
24640958,,65094,67120.98
24642958,,65119,67295.10
24644958,,65122,67309.91
24646958,,65138,67420.49
24648958,,65157,67551.16
24650958,,65130,67364.03
24652958,,65139,67427.26
24654958,,65152,67514.09
24656958,,65130,67365.76
24658958,,65196,67813.64
24660958,,65216,67947.00
24662958,,65192,67787.19
24664958,,65207,67886.16
24666958,,65197,67822.00
24668958,,65152,67514.90
24670958,,65087,67076.57
24672958,,65116,67271.99
24674958,,65118,67284.82
24676958,,65111,67235.67
24678958,,65104,67189.31
24680958,,65080,67027.85
24682958,,65059,66887.48
24684958,,65092,67113.54
24686958,,65189,67767.15
24688958,,65085,67064.99
24690958,,65052,66844.23
24692958,,65057,66879.25
24694958,,65066,66934.95
24696958,,65015,66596.48
24698958,,64962,66246.40
24700958,,64906,65874.73
24702958,,64941,66103.27
24704958,,64969,66292.18
24706958,,64944,66122.36
24708958,,64953,66182.70
24710958,,64949,66157.96
24712958,,64960,66230.69
24714958,,64962,66246.36
24716958,,64976,66336.82
24718958,,64977,66343.24
24720958,,65002,66507.54
24722958,,65007,66539.50
24724958,,65015,66596.92
24726958,,64996,66466.00
24728958,,65028,66679.46
24730958,,65033,66718.51
24732958,,65028,66679.75
24734958,,65002,66509.16
24736958,,65008,66546.15
24738958,,65034,66725.29
24740958,,65062,66911.18
24742958,,65070,66959.80
24744958,,65066,66934.74
24746958,,65030,66694.76
24748958,,65040,66759.33
24750958,,65060,66899.32
24752958,,65010,66564.85
24754958,,65027,66676.58
24756958,,65025,66661.29
24758958,,64995,66460.07
24760958,,64974,66322.62
24762958,,64972,66310.51
24764958,,64933,66049.87
24766958,,64891,65778.30
24768958,,64874,65662.25
24770958,,64975,66327.54
24772958,,64976,66337.57
24774958,,64929,66022.76
24776958,,64959,66224.87
24778958,,65034,66719.91
24780958,,64944,66125.05
24782958,,65026,66666.81
24784958,,65038,66746.78
24786958,,65028,66685.57
24788958,,65047,66809.14
24790958,,65038,66747.47
24792958,,65052,66845.18
24794958,,65048,66815.98
24796958,,65019,66621.89
24798958,,65032,66711.88
24800958,,65041,66771.36
24802958,,65040,66759.26
24804958,,65083,67050.92
24806958,,65093,67115.24
24808958,,65091,67101.19
24810958,,65083,67047.81
24812958,,65082,67043.17
24814958,,65085,67064.68
24816958,,65092,67107.67
24818958,,65070,66961.83
24820958,,65079,67020.57
24822958,,65159,67560.53
24824958,,65149,67495.99
24826958,,65142,67445.64
24828958,,65147,67478.61
24830958,,65157,67551.29
24832958,,65158,67555.85
24834958,,65157,67545.22
24836958,,65196,67813.93
24838958,,65199,67833.31
24840958,,65211,67915.53
24842958,,65166,67609.27
24844958,,65133,67385.94
24846958,,65098,67153.85
24848958,,65099,67154.72
24850958,,65061,66905.92
24852958,,65006,66536.67
24854958,,65035,66732.20
24856958,,65136,67408.84
24858958,,65034,66721.33
24860958,,65140,67435.47
24862958,,65095,67127.54
24864958,,65047,66806.88
24866958,,65061,66902.66
24868958,,65125,67333.87
24870958,,65161,67575.03
24872958,,65121,67302.70
24874958,,65129,67356.53
24876958,,65115,67263.52
24878958,,65142,67450.14
24880958,,65150,67501.24
24882958,,65132,67382.51
24884958,,65174,67664.24
24886958,,65179,67693.85
24888958,,65173,67656.74
24890958,,65169,67629.56
24892958,,65155,67532.61
24894958,,65159,67560.38
24896958,,65169,67627.25
24898958,,65182,67719.52
24900958,,65139,67429.31
24902958,,65119,67289.70
24904958,,65125,67330.81
24906958,,65138,67422.73
24908958,,65151,67507.66
24910958,,65160,67568.83
24912958,,65150,67500.83
24914958,,65150,67499.94
24916958,,65153,67523.67
24918958,,65159,67558.41
24920958,,65168,67621.92
24922958,,65204,67865.91
24924958,,65202,67851.63
24926958,,65201,67846.01
24928958,,65201,67846.05
24930958,,65201,67848.61
24932958,,65184,67732.25
24934958,,65178,67687.89
24936958,,65197,67821.21
24938958,,65207,67889.55
24940958,,65253,68196.84
24942958,,65245,68146.20
24944958,,65237,68091.24
24946958,,65235,68078.70
24948958,,65210,67906.22
24950958,,65213,67925.41
24952958,,65232,68056.01
24954958,,65238,68097.45
24956958,,65262,68257.89
24958958,,65264,68275.97
24960958,,65258,68230.33
24962958,,65258,68230.95
24964958,,65211,67911.15
24966958,,65224,68001.71
24968958,,65232,68054.26
24970958,,65202,67854.34
24972958,,65174,67664.23
24974958,,65180,67701.39
24976958,,65168,67625.24
24978958,,65159,67563.04
24980958,,65185,67737.73
24982958,,65197,67815.87
24984958,,65190,67774.22
24986958,,65175,67672.21
24988958,,65167,67614.44
24990958,,65184,67729.14
24992958,,65176,67678.92
24994958,,65169,67628.72
24996958,,65169,67628.48
24998958,,65191,67778.74
25000958,,65182,67714.03
25002958,,65181,67713.56
25004958,,65184,67728.78
25006958,,65174,67662.98
25008958,,65180,67700.23
25010958,,65184,67730.63
25012958,,65187,67752.74
25014958,,65194,67795.66
25016958,,65204,67868.55
25018958,,65202,67850.91
25020958,,65184,67731.59
25022958,,65172,67651.00
25024958,,65124,67322.88
25026958,,65121,67303.22
25028958,,65090,67097.95
25030958,,65092,67109.19
25032958,,65145,67468.67
25034958,,65119,67288.98
25036958,,65122,67310.99
25038958,,65076,67001.75
25040958,,65085,67064.24
25042958,,65086,67073.46
25044958,,65095,67132.18
25046958,,65095,67131.91
25048958,,65091,67104.46
25050958,,65093,67117.18
25052958,,65100,67164.49
25054958,,65119,67294.01
25056958,,65119,67295.00
25058958,,65127,67342.43
25060958,,65112,67247.29
25062958,,65130,67364.23
25064958,,65053,66852.10
25066958,,64794,65137.63
25068958,,64725,64689.89
25070958,,64725,64693.61
25072958,,64758,64905.45
25074958,,64749,64845.55
25076958,,64763,64935.83
25078958,,64743,64811.42
25080958,,64785,65080.52
25082958,,64768,64968.75
25084958,,64830,65376.92
25086958,,64882,65715.13
25088958,,64880,65702.73
25090958,,64892,65778.55
25092958,,64865,65607.42
25094958,,64876,65674.06
25096958,,64937,66076.26
25098958,,64945,66132.92
25100958,,64942,66108.99
25102958,,64959,66226.80
25104958,,64927,66013.88
25106958,,64919,65960.92
25108958,,64936,66070.20
25110958,,64929,66026.87
25112958,,64929,66025.68
25114958,,64853,65526.62
25116958,,64896,65806.07
25118958,,64886,65741.07
25120958,,64836,65415.50
25122958,,64827,65354.56
25124958,,64710,64596.88
25126958,,64726,64696.29
25128958,,64757,64900.53
25130958,,64732,64736.55
25132958,,64659,64266.00
25134958,,64621,64024.92
25136958,,64670,64335.48
25138958,,64719,64653.54
25140958,,64730,64725.02
25142958,,64764,64943.27
25144958,,64732,64739.22
25146958,,64747,64834.47
25148958,,64728,64712.15
25150958,,64763,64941.20
25152958,,64653,64228.45
25154958,,64656,64248.10
25156958,,64656,64247.89
25158958,,64648,64197.61
25160958,,64594,63847.59
25162958,,64558,63621.93
25164958,,64492,63204.11
25166958,,64532,63456.35
25168958,,64463,63019.97
25170958,,64491,63197.88
25172958,,64496,63224.64
25174958,,64495,63219.99
25176958,,64482,63137.77
25178958,,64510,63317.08
25180958,,64518,63363.93
25182958,,64465,63034.54
25184958,,64489,63186.01
25186958,,64494,63216.28
25188958,,64502,63267.34
25190958,,64498,63238.21
25192958,,64503,63271.98
25194958,,64471,63070.62
25196958,,64461,63004.46
25198958,,64445,62905.03
25200958,,64464,63022.78
25202958,,64537,63488.30
25204958,,64567,63680.16
25206958,,64643,64163.57
25208958,,64617,63996.47
25210958,,64661,64279.02
25212958,,64632,64092.35
25214958,,64656,64246.30
25216958,,64684,64429.46
25218958,,64664,64295.87
25220958,,64663,64291.24
25222958,,64680,64399.21
25224958,,64638,64134.26
25226958,,64607,63935.55
25228958,,64627,64058.83
25230958,,64616,63992.35
25232958,,64622,64032.11
25234958,,64617,63994.91
25236958,,64616,63991.85
25238958,,64655,64242.45
25240958,,64892,65783.78
25242958,,64914,65927.04
25244958,,64876,65676.30
25246958,,64820,65309.14
25248958,,64809,65235.35
25250958,,64818,65294.85
25252958,,64800,65182.08
25254958,,64740,64789.37
25256958,,64731,64730.20
25258958,,64743,64808.88
25260958,,64749,64846.69
25262958,,64725,64694.51
25264958,,64762,64933.40
25266958,,64816,65284.88
25268958,,64821,65319.47
25270958,,64819,65303.08
25272958,,64797,65161.43
25274958,,64778,65036.27
25276958,,64800,65180.88
25278958,,64814,65272.62
25280958,,64866,65611.71
25282958,,64898,65819.15
25284958,,64936,66073.14
25286958,,64964,66255.83
25288958,,65040,66759.07
25290958,,65076,67005.22
25292958,,65103,67186.72
25294958,,65159,67561.24
25296958,,65228,68031.93
25298958,,65257,68227.44
25300958,,65297,68503.54
25302958,,65364,68958.52
25304958,,65315,68623.98
25306958,,65324,68688.36
25308958,,65333,68747.98
25310958,,65352,68879.46
25312958,,65364,68960.79
25314958,,65324,68687.32
25316958,,65250,68179.62
25318958,,65228,68031.78
25320958,,65175,67668.75
25322958,,65230,68041.34
25324958,,65226,68014.82
25326958,,65235,68080.33
25328958,,65178,67686.69
25330958,,65189,67764.37
25332958,,65196,67811.04
25334958,,65218,67960.11
25336958,,65246,68153.46
25338958,,65275,68349.61
25340958,,65234,68071.57
25342958,,65229,68032.73
25344958,,65209,67898.25
25346958,,65208,67895.33
25348958,,65191,67778.40
25350958,,65195,67804.57
25352958,,65192,67783.15
25354958,,65215,67938.44
25356958,,65265,68281.51
25358958,,65240,68114.13
25360958,,65232,68054.05
25362958,,65209,67903.24
25364958,,65210,67904.64
25366958,,65224,68002.27
25368958,,65194,67796.44
25370958,,65202,67856.06
25372958,,65169,67630.94
25374958,,65129,67360.84
25376958,,65029,66686.21
25378958,,65086,67068.38
25380958,,65037,66743.70
25382958,,65030,66692.39
25384958,,65016,66600.43
25386958,,64999,66491.24
25388958,,65072,66976.63
25390958,,65138,67420.01
25392958,,65129,67357.94
25394958,,65128,67350.72
25396958,,65091,67106.66
25398958,,65105,67200.15
25400958,,65101,67170.25
25402958,,65120,67295.53
25404958,,65118,67282.09
25406958,,65115,67262.13
25408958,,65088,67084.52
25410958,,65056,66867.74
25412958,,65043,66783.94
25414958,,65101,67171.78
25416958,,65110,67231.38
25418958,,65067,66940.32
25420958,,65088,67085.11
25422958,,65173,67654.79
25424958,,65155,67537.83
25426958,,65158,67557.28
25428958,,65151,67507.77
25430958,,65127,67344.52
25432958,,65136,67403.03
25434958,,65125,67330.19
25436958,,65170,67633.40
25438958,,65157,67546.19
25440958,,65178,67691.93
25442958,,65104,67190.59
25444958,,65020,66632.25
25446958,,64985,66395.07
25448958,,64979,66359.35
25450958,,64900,65832.71
25452958,,64888,65754.93
25454958,,64893,65786.89
25456958,,64874,65660.95
25458958,,64931,66039.51
25460958,,64884,65730.65
25462958,,64894,65797.15
25464958,,64916,65939.07
25466958,,64893,65787.70
25468958,,64822,65323.69
25470958,,64788,65102.88
25472958,,64834,65403.86
25474958,,64828,65362.15
25476958,,64783,65071.46
25478958,,64788,65099.79
25480958,,64832,65388.50
25482958,,64829,65367.46
25484958,,64845,65470.88
25486958,,64825,65342.36
25488958,,64762,64933.79
25490958,,64856,65548.42
25492958,,64873,65654.58
25494958,,64887,65746.34
25496958,,64879,65696.99
25498958,,64877,65683.14
25500958,,64861,65578.58
25502958,,64879,65694.88
25504958,,64871,65646.28
25506958,,64868,65623.18
25508958,,64861,65575.43
25510958,,64839,65434.46
25512958,,64842,65456.15
25514958,,64827,65352.79
25516958,,64756,64891.89
25518958,,64510,63315.35
25520958,,64539,63498.12
25522958,,64559,63629.21
25524958,,64543,63527.05
25526958,,64529,63439.71
25528958,,64550,63568.80
25530958,,64534,63466.04
25532958,,64593,63843.89
25534958,,64619,64012.90
25536958,,64588,63812.74
25538958,,64606,63924.71
25540958,,64605,63918.88
25542958,,64613,63973.80
25544958,,64747,64832.61
25546958,,64754,64879.86
25548958,,64651,64217.40
25550958,,64735,64759.38
25552958,,64741,64797.05
25554958,,64768,64969.17
25556958,,64765,64954.52
25558958,,64808,65231.06
25560958,,64823,65327.18
25562958,,64860,65573.67
25564958,,64949,66157.32
25566958,,64975,66330.99
25568958,,65048,66813.81
25570958,,64960,66232.38
25572958,,64984,66386.55
25574958,,65045,66797.57
25576958,,65060,66894.17
25578958,,65024,66658.08
25580958,,65021,66636.12
25582958,,64998,66484.47
25584958,,64931,66037.57
25586958,,65049,66823.81
25588958,,65146,67474.46
25590958,,65140,67430.28
25592958,,65126,67336.43
25594958,,65118,67288.14
25596958,,65088,67080.30
25598958,,65083,67052.90
25600958,,65110,67233.35
25602958,,65055,66861.94
25604958,,65020,66628.98
25606958,,65046,66801.24
25608958,,65064,66922.58
25610958,,65076,67002.69
25612958,,64973,66315.87
25614958,,64961,66237.54
25616958,,64953,66184.18
25618958,,64968,66284.09
25620958,,64983,66385.75
25622958,,64960,66231.19
25624958,,64966,66271.47
25626958,,64945,66129.10
25628958,,64947,66147.28
25630958,,65038,66745.71
25632958,,65040,66765.02
25634958,,65030,66694.54
25636958,,65061,66901.88
25638958,,65037,66744.72
25640958,,64895,65804.33
25642958,,64884,65726.41
25644958,,64893,65784.92
25646958,,64954,66189.18
25648958,,64938,66082.74
25650958,,64894,65793.11
25652958,,64837,65419.79
25654958,,64764,64942.50
