block,tx_hash,log_index,event,sender,owner,tickLower,tickUpper,liquidity,amount0,amount1
25812361,0x6d8e16c4dde428b2bcd3dde066f247aa9ecd76d99711f2e32a877cd2b3e14293,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65410,66410,344198121248,637758287,0
25813059,0xf9fb568ab870a52d99ab7ca45cc862b381beea4b6292283a5a0ac2b1a73ca5db,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65300,66300,342310321639,637758286,0
25813068,0x58ad1c681bbac98917283f8969a1fd26a2eebd7615433002b479c1e07cd4f992,18,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64170,65170,495862971515,0,628892188034
25813082,0x03d34046df21a52c7364f36b393c08d6ebd31de2d54422007e999d94cc2b1097,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,496607286854,0,628892188034
25813201,0x365b4e8426ab0532b86c588eeffe3641266c801aa1352b8435b6dbbe30946727,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64110,65110,497352719447,0,628892188033
25813332,0x38ff6e95c0daac61f9aacc513b0930a1cbdb0601ac2ad4e1ed26e1c39147126f,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64080,65080,498099270972,0,628892188032
25814205,0x1f51dc7c444c6cff75b697b3397d41de810d63468ef6c1ead34331791d70c44d,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65330,66330,342824146165,637758285,0
25814419,0x8ae00653aca0a9aa9e89b04021e8773dda1fc93d943c8e0d146e59efdbcefe33,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65200,65210,4280797702,0,55758463
25814637,0xd783d54e0ae505be986b39819cfa67a814797574295174b936f11d64eaa0c84c,18,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,843468982,32422948,21942481185
25814637,0xd783d54e0ae505be986b39819cfa67a814797574295174b936f11d64eaa0c84c,21,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,63370,66980,88035042234,291806531,197773679811
25814637,0xd783d54e0ae505be986b39819cfa67a814797574295174b936f11d64eaa0c84c,23,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,64390,65170,21500206756,0,21385654559
25815127,0xb4d6f3baefc42f044e2fa79baffc2b9ec45f1e29bfb88719fa72a8aa519f1043,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65220,66220,340943882302,637758284,0
25815239,0xd5826ce0ed506dbb8d19f3b55802adc9e5a2db26f142434ebbd7ca99a9ab878e,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65250,66250,341455655736,637758283,0
25815307,0xf0b632e66ac6632b74b754afd8ae76059d0000de2d1b3ec0b9c52fe3246575c2,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65180,65190,4278329277,82190,0
25815521,0x75058ffe84230e3244157ba809aa65d57a0bde9c0fdadaed75b2fe847ccf59ad,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65280,66280,341968197368,637758282,0
25815777,0x82ea5e3ee403c03f1005d2ee83071bc12d15e8db64d7ecc5afc6da755ce14088,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65310,66310,342481508349,637758281,0
25816212,0x0a3305218b198c632ab19ff7b441b04e3ada8be9908860b8c86ac72c3bd8d5c6,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65200,65210,4277868468,0,55720309
25817575,0xc6d4c624e484d3ec841769d55945c2f0c35d2f49a25b52459a9dee0bf0b9c489,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64200,65200,495119771754,0,628892188031
25817723,0x6bc982f9afec2519f9c2baa5172a3e23742cc149d55a0c199a2c5b0c912c3d6b,14,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64170,65170,495862971512,0,628892188030
25818018,0x709cf04b68bda631b8c8ebca82a416916cca2c41216da4b125fd9a99caa89849,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65220,65230,4276036372,0,55752167
25818090,0xd78c2940d31dc486a61ca7664757f2df30d36631751e7f497dfb572054a5fb2d,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65340,66340,342995589835,637758280,0
25818709,0xcc3a19d0c3c5e695fd40fd34f4ae94abe9cc95a4128c0d652deeb43805f1fa04,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,496607286850,0,628892188029
25818908,0x1753bfcd208342b770368d88cfc8ed6b2505612d23af71a69147d5a1b32e88ca,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65190,65200,4271563161,82019,0
25819434,0xfa68cfb2076d66d3a8f57f27cb95fcd8a0bfd502e85abd9c3738522a00298359,11,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,496099097923,0,628248629115
25819571,0xe14c9865897365cb831e6d7439d6c1f81425138f94a4a8beafad9ccf0d1f2747,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63970,68030,38853802185,193719124,62467535459
25819812,0xd0e79891828619de2c56ed63a9413816817e7c164b61a3775b144bddac7a36e1,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65230,65240,4265907919,0,55647925
25819958,0x295c2aaea50dc63f76da6ed27d41780affc5e928c37a5c8114469f88dc97b0a8,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65370,66370,343510442983,637758279,0
25820149,0xd8bbafcb62674a4135ad0608cc3082780c81b2fa6626d8a8380acf411102cace,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64200,66300,985873793,1886576,1346868162
25820224,0xdd191f3cc94a9129e462c15454077acb7e7d8b926cbdbab6e293b345b9d33f91,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65400,66400,344026068950,637758278,0
25820708,0xb19dcb37692e03f74531d0bd7c894a37659801cc6533419c2a5a77503b43388c,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65260,65270,4259514020,0,55647923
25820914,0x4bf13a6f85444c945cf59584389e1619604ed259036232252acbfc772a56ae66,15,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65260,887270,156,6,3
25820914,0x4bf13a6f85444c945cf59584389e1619604ed259036232252acbfc772a56ae66,17,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60160,65260,12966,0,76237
25826108,0x52365c31a8bfef3e6b8ec9113671af1157470a87464908305537afe2f6ae9c00,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65220,65230,4258311298,81642,0
25827010,0x402b76a0a98a640415ee2007fc804b6cb5d491c6afa6bf9517963a840db4a728,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65230,65240,4257820253,0,55542423
25827473,0x6473d96d06cf485f7c3f8945fe8c24302310414c38b6e9573e5c02aca2ee3823,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64440,66000,1317671555,1863201,1361482882
25828337,0x6e56925131b5ca6c5716e0e625a9b2dec14be280a45c8c97f7b7dc06e0f3a036,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65290,66290,342139212984,637758277,0
25828819,0xbf4f0d3b9a7c5148e7523276484cf7f9b308cd923c10c99c9b5d68c82c5b1e42,21,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65220,65230,4257581081,81628,0
25829526,0x17477862f395c65910083a05e43760474a521709a584e58a70abb65e7bbfe07a,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65280,66280,341968194150,637758276,0
25829526,0x2185e94f4788d004e6a43c6a8ef5d96b24050ccf8bc1086eb3982e06decd3bc6,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,496099097922,0,628248629114
25829526,0x82d92d56df703f85a2dade5699afad216603b16f07915755ad2a1ddbc84b7602,15,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1362947949,52356550,35480319312
25829708,0x67ea3d3edcf8f727d69991eea581f68b037158435fbc5b4215471d1a3f766c0e,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65200,65210,4253221628,81626,0
25829777,0xcfc894df795fc0b5fda5fcdffc4d5c507d6802b18b65c895c82aebf2fc034c8d,27,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65270,66270,341797260801,637758275,0
25829777,0x0df1483fe996f14564973af80df0a0989f7f32ce7cab59f782bff623c1a2a5e9,37,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1362804474,52352690,35475465263
25829777,0xd9e3e4c816a5573caaf6c9e7147770fb8a1cd2051d27979d931680565e10828d,41,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,496099097921,0,628248629113
25830612,0x91e1839540cbeab45927be6a43e890595016545823a128339a5423eab8fb89b7,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65180,65190,4248866637,81624,0
25832544,0x2b07b3a6e0f27e92e95cc644d28369b4e0159c9f2773df9fad386d974cd6202e,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65300,66300,342310315198,637758274,0
25832575,0xae4c7ba439dbe198b3b07371b74ba10095df5ff03329e955cd556c4770b60b76,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65330,66330,342824139715,637758273,0
25833308,0x9931f85b35e71763e161329a66f9212985a28ee238eca33df39abca16d89c719,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65210,65220,4244251322,0,55310084
25834044,0x6b5a29c1f12978193327681d6f5b4698b0d55e6cec61907e61f83198502a8711,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65310,66310,342481503516,637758272,0
25834045,0xda19f2ebfe189baaaacad3bc4e64ea1328ac537911be3ed7c927f6fa9d6dee15,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64180,65180,495108402862,0,628249215467
25834045,0xb9c123080b645de456fcc951c8af20253f2f91d264fe2e1c4dd43b865212f1e7,16,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1362830160,52263750,35537175304
25834511,0x65e455d1f75a918d3688ec6253b3289df16b0479ebff353f9a2c8bf547c1f6f8,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64530,68030,1588150,7989,1400803
25835105,0x66c6f57cdc7172b8764393030edea73974e5803adcbbee27331d15465a085bb3,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65330,66330,342824138640,637758271,0
25836659,0x1098d791522bfcf9a210dd09e35ccd56840c262319b96c5d16c026ebe2eee884,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65360,66360,343338734431,637758270,0
25836723,0xd93e32ef3d24f1a14445301da815cf5e1ff9cbf0095c1b2700a24343485c004e,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65380,66380,343682227170,637758269,0
25836908,0x309598458693e1c225465f5607cf0a3e55b4709a38beaff3a821c4334936b1e2,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65260,65270,4235496889,0,55334154
25837277,0xa07457407c1402acca56d8690033eca0633dfbe38a39f9c074937ff980b0eadb,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64040,66380,5790137,12039,8971983
25838449,0x272fffbaddfbd6a67f4e46d3237a1e4c7f799976369944802b47c12128bff1a3,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64620,65820,1711270956,1830924,1392639588
25839618,0xcc94a94e216444ac69fd26c408aa611b1b4493001682e8da0f5ec96c6a25ac36,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65230,65240,4230487019,81068,0
25839713,0x54176c1477699e7bacb11e01bd1b91bd8ff217a23262defdea68691a0962d9bf,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64180,65180,495108402861,0,628249215466
25839713,0xf0ad37ab1b1711b54015734511f71d2068fd58cd0f06bbef0a310be5f0669c3e,18,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1362546538,52250849,35531156048
25839714,0xd7a1f61127a34f00db9ae46ea328b2a55d41c374be73a4ec6e41ea6c8fae3d00,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65310,66310,342481501368,637758268,0
25840506,0xf98ec3a51731d745f72d8653202ad32a1f05f229e404e2ddbe27887fe3120ddb,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65210,65220,4226154593,81066,0
25841679,0x2b1f483e22081a34c723eea731043421fea28098a7311a4ec1305d57f8909124,15,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64150,65150,495851585554,0,628249215465
25845121,0x28814bc490f151ee6c69a6fa7a117b0928065cc5035981da8f70b8155abe55d7,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65340,66340,342995582844,637758267,0
25845366,0x61b3f70f8563b89b59f130bff0dd4e16ff7530ac3ec085c075b27e429061609e,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65360,66360,343338732277,637758266,0
25845492,0x245bc3dd300dd23c2afbd28ed3909d4b5efec161938834e37081122fd1639dd5,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64410,66190,1747648380,3029044,1906685960
25845728,0x0c58f77d60914e310b43f612b08ee9ecd89df36036cae7d94515da1b173ab3c9,23,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65390,66390,343854100498,637758265,0
25845769,0x9e124e98d7c7c0728be2deb12022f903c77b1dc192f187e1cdc103e17e71e96c,15,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64080,66360,887880079,1754020,1373093123
25846816,0xf77afb4da8b57c676e1fdf89705d52d3a89535918f90f4214a8e7ed5ebaf0860,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65230,65240,4228123444,0,55155034
25848611,0x2cb18b6640e0cc4ae01f847f75b433e5aa46fa47917102c32716900986ec65af,21,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65210,65220,4226780181,81078,0
25848686,0x592d7e3686696daa4bcb4fd4059e064db9fd9f0e67422d1b0e89433de19d2193,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65280,66280,341968187716,637758264,0
25849431,0xf2c8fbee8f4b46f3e6439f7c1de147d1d34baef2c81b2a06ee2f5b6b3c2e61a1,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64620,65760,1800302948,1903225,1343762593
25849692,0x70475b441bb383370569fb808b3da1e6c3103908b907a98a7d33c6ced06ef77b,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65310,66310,342481498683,637758263,0
25851306,0xfee97e898deac60a926898e62fbcbbd83fdda2df3812cb81c80a993c7f61381f,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65220,65230,4228946961,0,55138202
25852212,0x97a67892d536caf50eda24ce57725413dbbf55e759e7719c95f397ecc7f0105a,21,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65190,65200,4225420133,81133,0
25852306,0xcee83d93aaa91c6acad5ca0f554589aea4e31d40825a71a5b6bc7f377f117e99,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64120,65120,496595883801,0,628249215464
25852402,0x1d67ef8bdc46eb648ed4c701c9bae86eeced8686a22b324214389dcd85bd028a,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64090,65090,497341299278,0,628249215463
25852465,0x38792f96b3e86428eb4c58c94313545db9f944b87a1b79c67a3f578a68d3a7d5,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65200,66200,340603114115,637758262,0
25852537,0x43428edc876cbeb13fe50553e9acaf9973d0a856807229739f074d6091d62d3b,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64060,65060,498087833660,0,628249215461
25852661,0x8c7ae8a3b5aae56c3c7d930b4707411ed1f6746a767ffec764c98bdb96da5948,17,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65110,887270,207,8,3
25852661,0x8c7ae8a3b5aae56c3c7d930b4707411ed1f6746a767ffec764c98bdb96da5948,19,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60010,65110,12662,0,73893
25853093,0x2fd3c601d1893445a21ca200f9cb0821484da648491e3832315df98061b62320,15,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64260,65880,1267000324,1822715,1382164972
25853108,0xabd24cfbffeb7c6b44ff005d431febec793b471a819ca7c5e728cb50dfc2e40c,23,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65120,65130,4210553954,81131,0
25853257,0xc132858c1793f2a4894ddcd2f867a07f0360a1fa5a7853bc576977bd45118e08,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65220,66220,340943870006,637758261,0
25854016,0x91108c646730a4119faae348c063ff3ad8da7269631b182ffd9035e18f2e1266,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65240,66240,341284966807,637758260,0
25854018,0x311c6f15fd3d9c27a0ada5a1d6b2e22427577d72b92299eacad7df17696170ad,21,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65130,65140,4209870246,0,54643039
25854908,0x13f866dab8a982b97e3fe107a2a8600f6dfd04e7c3a2b6867e2671dfc2c84cea,21,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65150,65160,4207197626,0,54662982
25855812,0x955a399b07e2f0a1616877d322e87a1c99616828e3a65781a24b72da3196d1b5,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65140,65150,4206402431,80970,0
25856746,0x3e3ebbce704fc4bad14d8a0b896b836c2599b885f5a47c87ca8950424e799df7,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,63900,66240,890148294,1836571,1388045690
25858507,0xac65e07e69c820466186d0e36e983ba785346bde3abf63cb0ea8cb2b484b4824,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65150,65160,4207929266,0,54672488
25859968,0xd680e9b58a376c51619ce4b53d34fb1a45d04ca5aa714b6981c940a385e5f7b1,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65270,66270,341797252226,637758259,0
25860155,0xe02d7b968d574bb1935cb1c2a94871e124bd60a46cf07d4f46177165b17f1b93,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65300,66300,342310306610,637758258,0
25860307,0x78872d79d837e9c072263069e552f0e2a4c3e3649496445c2f71a37130e04486,21,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65200,65210,4200263435,0,54709484
25860867,0xc4f7bcda355380c6734f3bd97fba1b3488ae179cc2a6de653877a9cf0e274233,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65320,66320,342652770460,637758257,0
25863281,0xb4e45329eebca6769a9a0b077d04b7343590e99fb95b83aae5665ebcb03256f9,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64180,65180,495108403580,0,628249216378
25863292,0xe6e4818ccdcb3e8e49c811f88d9bd727c07b2fd7bb382fca5c9e1d506fa7c378,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65340,66340,342995576928,637758256,0
25863805,0x31154da499f2b79425daa64e21362b42520167112737eaae145eed3f097ad334,13,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65250,887270,182,7,1
25863805,0x31154da499f2b79425daa64e21362b42520167112737eaae145eed3f097ad334,15,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60140,65250,12558,0,73928
25863889,0x857e26b8000e3f0bf178783984cb1a92df225729e3ab767b7b509ed30ae9a462,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65370,66370,343510430056,637758255,0
25863907,0x60f4e27c9b09751ce98ec03a34ab745b70c11bf5d3a1faae7dffabc01a711a71,24,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65250,65260,4192708368,0,54747769
25864072,0xdce39249f33d066e5833777ab920329216bdf6035509e8d39a6d605fda1dc22a,18,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64560,65940,1484484548,1877704,1348636179
25866612,0x9d7cd67750e9aedfe36180c0e8e21c647d17ca50e95f44eedc8d47309d8c9e51,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65260,65270,4192491797,0,54772319
25867264,0x00e54714ab514b5402c63127973c89316f0e5057cb4edf1a9c3b757c344e393d,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65400,66400,344026056004,637758254,0
