block,tx_hash,log_index,event,owner,tickLower,tickUpper,liquidity,amount0,amount1
19387510,0xa64d3243865578ae118e26afac97c73d9bf10bc582012acd7125b22cc6283c3c,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21437467289,361447,0
19390214,0x1ce0846431b9807d3cb15323ed1eb77daabe7236f54b2b1a64bfa9c564cf9015,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21431502767,361527,0
19391637,0x3ff15ea6d5b98c58f2218d75964c6e51a7671776b3440df46603da409df1c728,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162174912026,304543339,842537241059
19395311,0xda80063275130b282ef6f68983c7c34c39e37601ac9d0bbd5793dd7f0705f408,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161789548642,301991000,841853750792
19395432,0xc98bd40cac7d967378dc8bb0ab88c29c5adb8304f51b1c3e20b57abfad49236b,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,67140,68460,62499580,70306,58496110
19396509,0x60598e7e00bfdc3e35bc0a854114c140bb6097792b8ee3e7dcf3cc8f637a6360,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67770,67780,21427544811,0,317367573
19396787,0x625437fa6c3419054c1c28e937ceadf88f5748b392ab87434e9efe8ffc135f1e,16,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161790851548,297979517,845388057465
19397321,0xca18dd77f7a4352bab0875d4f49e50f6e971d0d9d2f16d759642d46768d3989d,30,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161979618058,302603936,842616056015
19398076,0xc5a3ee066d09b724428a6e2053582f619bf4bebadc3bdf385e2fcc8b0a4fd00b,40,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,162018340754,303321566,842250931727
19400110,0x8b7c12d9714c086f2957a0537349e80dd4ce89b4c933af3edde42941ab849668,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21423714403,0,317469527
19402457,0x271bab80a741f7ea96b34f121f90058c9ee4f280170ca0b847e60b1a93a193d2,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161836886158,294839453,848466436409
19406140,0x29665fd0efb253dd364311ad3202a52750063e6873e696079577bb42b64566b1,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161825356983,302665906,841506143028
19406419,0xe56117ec6b8342829624911815c365d4a23977c2d5a741bb00dea2cf775f204f,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21417826002,361116,0
19410286,0xf53d0f64c55575d608fa70335530153a77243caf7605d56422e9614b8f0ecf02,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162219916439,304351863,843013495832
19410910,0x4f75dfc3d9cf57a6a2a8212bb1eba51c31f03b1417ca717161e4fc06311400ef,18,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21414904272,0,317338974
19414127,0x0c12cd2cbafa88449ca45b090b375af7218fa66c86c4f3217c72ffbd7c1ba8af,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161837081764,296035471,847414898928
19414510,0xffece47241f60a2bd7a8208ead7b6f04c76b63772604c2f9832b929e2b7c7602,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21416958406,0,317528129
19415413,0xca1ee830c90b03224bf2e41b8ba4c81489c2e391f49bbecc87cf33cba47ef03b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67830,67840,21390516362,359935,0
19416310,0x229473d529adb192ef4cfe98b366850e64ab4e7dd44301d8f4f30ac789e19626,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,21363163031,360014,0
19417219,0x6c0134d2f515a114bbaf58e7e64825edfacefecac7f2a14eb1f3ff03259d2b5a,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21357170142,360093,0
19418028,0x4fea7c1dba338b86bba78ffbdb9f074aed98b93b7d6b902799a9c11a444d5b5d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161831167743,292131529,850812817117
19418110,0x124c91faded401e95d45446a5e82c7245e46ac530a76bb9dfa4f9452ff52c592,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21346376199,0,316323483
19418787,0x96c3f1ee0bb86d3153207e255e18a030e9ebc5acf2b5e35710137f31dacba93a,32,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161827528675,290888494,851883733637
19419907,0xe6906e5acb6ff2d1586f0dd1ae492d351cde21f708814b7d2a43cadc844c460d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67810,67820,21319180222,0,316394689
19420820,0x715de45f07e7e88a4f66b8fc0d2c2d6fbce7363079f2c8daaa73abb217e035e7,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67820,67830,21308523694,358735,0
19422614,0xe422fabc5bf130cfbc709151ac06ced902d154d0f9bb3e2918790791df8ce55e,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21281312670,358814,0
19422626,0x6df511ed47d75769fd39e1144886be57c1658999273153d9fe71d2d260d63b3e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161825534735,311639216,833641866049
19423509,0x1eb9d772b0d0989d1e6ae6e22c45b7ee2f1eac06bc9803c1bfc9e1e74d3295e0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67750,67760,21243470830,358893,0
19425680,0xc40deebe9342697885732b101b1dbe916d3231fc0b0ebefde7355269c22eb9b4,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,69480,71220,53028261,136957,0
19426214,0x9fe4cedb551d8b7be3a32d5e49edbcc936d25afee03bd49211873acea1865188,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67680,67690,21169134382,0,312132515
19426322,0xf83d342728d7de7983dfc7a8d415ec3dfde53620d36e8029dff0f8fb48c48430,3,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,0,0,0
19426322,0xf83d342728d7de7983dfc7a8d415ec3dfde53620d36e8029dff0f8fb48c48430,4,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65920,69530,0,0,0
19426322,0xf83d342728d7de7983dfc7a8d415ec3dfde53620d36e8029dff0f8fb48c48430,5,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,67730,68510,0,0,0
19426606,0xbdfffe6bc3b238ea182b90c9f2f1c37a715c4da26b4512cecd42844cac7b16d3,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162246845190,329816691,820929935317
19426714,0x413309affdd591680e38198736b43abd83648fa56e285ac498ed87e517232689,1,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,33828,1146,998016
19426714,0x413309affdd591680e38198736b43abd83648fa56e285ac498ed87e517232689,6,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65920,69530,3537032,10520,8852177
19426714,0x413309affdd591680e38198736b43abd83648fa56e285ac498ed87e517232689,11,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,67730,68510,3139036,4061,0
19427110,0x3aa9ba1749ae2ef03627a233dd443afeccc9f1e00834a746542b7d7826be1bc3,9,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67700,67710,21158751590,358357,0
19428909,0x039e63ba9b87291edb438e46cd98939f6e22c87ed590a64ec869cd0593ddcc4b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67680,67690,21142296347,0,311736796
19429813,0x9d491166026c0f8db16aa6d512410c7ff2b762eb91722186d1b1ea9be6051a4c,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67700,67710,21125920218,0,311806970
19430118,0x92f3baaf0d3c58e3eb5d39c3320dde3b5891ce8d052b0b53c316515792e17cd0,2,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67050,69160,0,0,0
19430343,0x87e4c242f8edbf196d47c27dc620b2cc439bbec271ed7857d9a2c9598a222641,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162274491759,306214659,841751077144
19430710,0xe916d663a30f697bd3d793b201a5ba2352ab320a3deb765fb04cacee19eb2e8c,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67740,67750,21083712574,0,311806968
19433412,0xed45025b87509effe917e8fe5fbac50f0db0a51f93c4da5b631124129d5f797c,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67760,67770,21062640318,0,311806966
19434023,0xb2693a98e23e36ed75387021ae0b48596cb710ee07279a5c03173edd042051dc,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161854641120,298107116,845712475610
19438139,0xc7d81bade41f10ff2b17abbdffa1bd1469939e43db988d77561dd4e442ac24ad,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161847889627,300624651,843453200849
19440615,0xe33bd1743fa1e6f7b594d3224edc0fbf10f18024b1c2ad682f5058d33e44fbad,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21047336425,0,311892131
19442018,0xe46c627b8981b3dfdd2a8f7a0cc108f9d1dbc093138744fd1d42d5097636a30f,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162232891250,296973196,849593337348
19442419,0x2302841b1df39dd0e01f1574fa487a4ed43dcac5186664a0b29f548987c96cff,15,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21047044556,0,312043781
19445866,0xe048392460264f6d64f73f35dbf265d9453628bdbeccf81d3601b68d782c45bb,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161844290856,294742061,848602892016
19446051,0x09c997e3604b85237acda78b28ab10297b6226e2123913ee7f9b5e66accae93d,33,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161867475259,294786165,848722798714
19449930,0xfdcd6faf2665fd1fa49abe4810e3f6359b14f649b566a2b7e06121f9729d5235,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868847007,298834236,845170314348
19453889,0x5adf612015277db4004ca3983975b447e8ee00b3843ac605121d967261eaa196,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875650834,298846487,845206111992
19458004,0x9e377efb77973dd7d3081648bcb8484f788534d71c15ba9070111c02ddbf9eae,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875676124,295031142,848563244642
19461789,0x9b69025f79e4e49614f782be98c36001b17e20d66d4323c40ff88956f34492bc,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161869430739,295694246,847936711751
19465670,0x0369bff18ffdae73946c51b58e6beb3bab58907b92283564c2540ec005cb8fc6,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161870564280,291445738,851687159962
19465813,0xc9f7750ff1c1c468ced40a3ace546ff810eb5e9cf391fdc426a4bcebe91b0c26,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,21036524055,0,312043779
19466706,0xee3276b351cfdca6347e0eeea842d0d7906f4554e4da8e0f809e1405e4f83350,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67810,67820,21031912587,0,312131394
19469610,0x9eef25d76db31bc5424079013716ef380e6c7a1ce12c9256c00a989cb19c07fd,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161863623740,291865837,851269283992
19470700,0x98b3af54950c284ed7f02a2186cbdc1b231b67461a02fabf59d74358e422e2b4,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,69000,70980,45764738,136956,0
19473652,0x5669604ee0f0ba029ac429bbb17960619e6919843f5620363136a425a639f010,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161864487434,292960824,850310174418
19475361,0x7eb83e6a96993fcad3b7624dc00171a76c1eb70ba6977d3ba086989d169c501c,27,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,0,0,0
19475361,0x7eb83e6a96993fcad3b7624dc00171a76c1eb70ba6977d3ba086989d169c501c,28,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65920,69530,0,0,0
19475361,0x7eb83e6a96993fcad3b7624dc00171a76c1eb70ba6977d3ba086989d169c501c,29,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,67730,68510,0,0,0
19477809,0xf747c4b6902354b999a803590f106e8ce073c3ef40473d956d551cc8da4160af,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161866321836,291441533,851661811036
19481785,0x80732227be18eda5e4df0a07ec6492767e9c36c4219f4ab119c819c3f7777544,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161863838345,292367379,850828691685
19485647,0x7e4155bddf2f992871034a46f59dedca5b33fc6e7fcd3ce0045977e79597a4d7,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161865398433,294403062,849045942140
19489775,0x1133e6007efe9e9b2d7d59bfeed8a762fc88a1c2c5a0edb70a6ccb3a4abd5bc5,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868812862,293312142,850030255961
19493841,0x10b779bd06fb9fb2dacec5eb361e4191d0695d6dd8a692d88b596069c3563378,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161867019862,297218143,846579165026
19494614,0x1bc22e812b16f8c2a318c2f22dff881ac7a33f98a0e438e441f1282ec4bfd893,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67820,67830,21021399650,353901,0
19497586,0x2e6ca197819d79034b9009cab4716d53822a5c4be9c633003d8497aaacaf71be,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873623345,297923783,846003651056
19501424,0x8e604c2694875a348409f0a274aaa60d0a12fccedc5736a97b55712a693f2804,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875286469,297881950,846051829134
19505416,0x34aa4f89fcd976a8865c3e518461de4f865090dde233a2becec48c0256d72657,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875331497,296769671,847030645858
19509208,0x3a1c9a0bbfe70dadaf3807869634120710d2407bf1e38f1f07d730f6c1b3926d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873508106,296837456,846958519376
19512939,0xc991a01be8fbe1da63baa742fba91dc89d4ed623f3286c099031d634bf878231,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873639187,296837696,846959205221
19513246,0x64cb2f030259390098a0a87fa7e3dfc7b838571132807d50fc518695895a040b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66580,69500,0,0,0
19516395,0xc761f09c771274b04d7e485d6f7a9eb55049ee8fdae6185050f5fe5a16e04ff9,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65460,68340,29674056,26026,97726195
19516818,0x6a9b9d85c7b1ca8ce86e3ab75cf10d126b602fbad2b8bc61cfdd150879485dfe,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873639187,293582659,849824984293
19520182,0x6884c9c9337891417be6d8e84d7087c207570c99a917de3ffe594d21c7add8d6,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,69840,71640,52254716,136920,0
19520702,0x849b503aafd60a92faa3965a78af90028618bd2d5f1878ad25ff77a5f056ff92,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868360738,293550414,849817245096
19523412,0x3cfb06e8446bf4d7905365c78f0ea7d58e984acdc653de68b55ed709c3fc9a98,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,21005582318,0,311584807
19524816,0xd4a72bd98467f97f554f4638708746310e16a23679c453aceefb3fa1fd9fed2c,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868326515,292105666,851090094177
19528797,0x68b7a71d15a7c36e19c41ea45820c3043e5210e3fa1645f1cf547f6cb724899d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161866009596,292050197,851123117848
19532451,0x6066b6aa705223e9d2fb4b5db99104c652e17281989c4c22197ab37653f62e40,48,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161865999654,291501803,851606469572
19536492,0x9e3007cf8aca093f85568c42842e2c806be49ec4f93ae5c9d6d508c6f0864452,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161895928019,291465438,851843505605
19538708,0xd0123e03101bd55a219ba5ed695854e39f5359acfb9e2104b93363e24a7ba5b5,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67810,67820,21007981810,353852,0
19540435,0x882575e333f7f0479b97ac10bea0f6f503818f5c338cdcd75f04e29946baf5a5,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161895780524,298835425,845353617409
19541411,0x480d1ce9714367e8264f9e44049fa9ac123588f634b825443f4949527016bd0f,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,21008074583,354030,0
19544336,0xd76a5c5e7c641cf5a582b4976429df4d4dabfeda577f95d7a2a3a30a6d3e5701,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161908207984,299674405,844701105247
19548498,0x34f8a8d7f2ab74975d7431ac1d386f96bda45fa8219494a41913c3e3b2b8b951,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161909712771,298800656,845479548871
19549898,0x54bff73c613a93f335066b0a7545e10300dfe4abbd329504c1f541f65dedd417,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,68040,70440,36349560,136919,0
19552117,0xd37553d6c2b7c18cb2493d6f879865147d8f85ab0132acd51fe85c2f4cc0a4f0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161908274296,298792937,845476490423
19554776,0x3af760bd3d9de039a9fb80017f7f5360f4c681219e37d3b755902b2c5b2a0fcd,1,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,17689,596,524525
19554776,0x3af760bd3d9de039a9fb80017f7f5360f4c681219e37d3b755902b2c5b2a0fcd,6,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65920,69530,1849616,5184,4906446
19554776,0x3af760bd3d9de039a9fb80017f7f5360f4c681219e37d3b755902b2c5b2a0fcd,11,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,67730,68510,1641492,1945,156502
19555764,0x513003134b6ec79615cf436471b3fd192e08264e4b3cba44d74fbbafb22df5d7,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161908265979,298295125,845914188378
19559832,0xc05044b4a2eab109c69434ef5c9026324655945ecfdb107ad8928d678b8ddf70,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161907448887,298875410,845398325344
19560804,0x675f7679a8a4523573feefb895135ebc7b862023f4d93c052716b6378cb4a814,5,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66660,71070,0,0,0
19563690,0x4e84a764ad82c03cedbc8253e71e12b59fc452242db2e7c3846f54c8eb971f54,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161908428672,290050960,853176511353
19563909,0x7734b2f9295e0332514371d0432c70edb9bc87fa0b69ba4f80ed0739b9f64d20,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,20997455076,0,311308567
19567509,0xedfbb5b94e4b1e4a784f978c46e8ab9d167f6eb90c796280585ef072f2be0b27,36,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67840,67850,20950777222,0,311393994
19567819,0x0385bcdd2d92a7938f75bf876d23f552bba86ab4043af7471d7b15fc5771cd8b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161743872154,278065185,862644197083
19568421,0xeae63c201386fceb8707bd63c9f7bf15d1528ca7386e085577e0392e3f73791c,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67850,67860,20942630375,0,311428574
19569012,0x1cf5e0e3cab21a706a2c7b62f797f2710176502095de51e38702026f2e64b5a1,15,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67560,70800,0,0,0
19571206,0x0bb50a1197b96b45b916a03a75736894fe464c9e4ebdf6ea1f7c6a67b11d5eb1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66140,72620,0,0,0
19571206,0x0bb50a1197b96b45b916a03a75736894fe464c9e4ebdf6ea1f7c6a67b11d5eb1,5,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,62330,72330,0,0,0
19571206,0x0bb50a1197b96b45b916a03a75736894fe464c9e4ebdf6ea1f7c6a67b11d5eb1,10,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67130,67150,0,0,0
19571276,0x8220eac2a5f7041a4de1a3f49ad871447e31ce8eeaacf3b6c1b5454910066eda,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67130,67150,4167553645,0,119595045
19571293,0x1dc6b1cb432b77d66a735246b119c249988910609c871c0aa18f80241dda89f0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66140,72620,28183453,200727,69009171
19571319,0x4145b37a987f9f7872ef8bd19bd2145e717ad76d7bad704f5d97347a1c3b67e8,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,62330,72330,2996246448,20180396,21523266652
19571619,0xfc6d83ac0ca587956aa8de3bcdcf9bc0ee022588b4f4f5e21729d18816f4e109,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161726570355,280130198,860696886945
19575328,0x3fa83ac48bfd48f7d94fb63624254b4b1fed85e799534c8cdc63b70daff27a76,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161730295166,281060651,859898906206
19579111,0x3e4ddc4e8c012189a179169f1bb25d18d3d189209eacd0c94e07e52c064c01f0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161746914759,285347330,856222420150
19579220,0xece063d0e796fb0f31075c880cd3ff46fb5bd11def6125b618cf8ea77e3cd9d3,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67860,67870,20932162066,351695,0
19581013,0x8ff9391396e2655114b67424d59c010f6ee620f54b0acfac9da274a6ca155ae2,18,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67850,67860,20929605394,351827,0
19581909,0xad4afb5d6755ff45016de5ebcbd57979bb5f71e12be9b7660010d537cfb8053d,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,20866795177,351825,0
19582820,0x5cec03ce8c7916046fafe55ac6489f1a0eda97d22c7f3e70ba95665cbde58c66,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,20860988775,351903,0
19583316,0xcc310cc1d028e56d517d0c12d97a840fdc28ba62ad6bd3ac2e866eb6e981481d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161754099458,299863408,843480276572
19585509,0x5da6a741d1e929dd8b4342ec8b738743a993ab302453966846347b3703ada5ef,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67750,67760,20829603928,0,308203012
19586939,0x97c7d9c9704fd96d197f73eb3339a19a8caeb75334039c381087c727d28f402d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161782391119,303388084,840578204764
19590021,0x21d82efd6a9c28f89687e2816ffe43b67038b2fa3f82962df32dfc9f6ecf768a,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67760,67770,20823878873,0,308272391
19591030,0x44b2311414c7dcdf30ec93e3a5a1824e521649021c3396631114fb453d4e02ad,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162169841146,303366311,843536676152
19591815,0x3a00ee2170d157a8346d60ddedbecbde0d7e20bbac4a7e749ff687f43a5a2d3f,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,20803163011,0,308273822
19594508,0x57a3b722ba0e1b1f2f1d11f7526a10018e552a80ef7a020938d4ae725f3e65b8,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,20782884383,0,308281433
19595032,0x4d11211e87821be171ff0bb4a666ad66066a28bd17201d57b22192116402323e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162164628131,293290432,852371928218
19595083,0x17ea122f002b1e8633ab73b2dff08d7939676e989e4385503ded688da51f1a51,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,70800,72900,47339273,136918,0
19598109,0xfbcd656bbf61f3181d1f6c03c9de77af45d4ce214c9e646c9fa3535f03812927,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67810,67820,20773356183,349900,0
19599006,0xd99718392e758d2d0627fa510364aa738b461634aefd26699855ba7d1826b4a7,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161772178515,300413045,843121004750
19599369,0x35c69a320e50e0e6c774e5a35ae64325563953caee8f1ecf075b054678ee1c11,12,Burn,0x5977767ef6324864f170318681eccb82315f8761,68640,70560,46271494,136917,0
19600820,0x3abc0e3d2de59e3de09bb4c5aab99d2d4dacf8aa6bf73d52493320bbf62899f0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,20757190322,0,307746398
19602976,0xf4681332197129efa5b05bfc6b9f6fdb11229a18acd6899a65bcef5ec97bc71b,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161779392708,292271534,850334849736
19604419,0x691eaf43b56d44b3fee7e5fb4c99e839cabd8b515912bc1f8b9102b9d8f629dc,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,67820,67830,20730745025,0,307815674
